FeatureID,Taxon,Confidence
ASV_3513,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae,0.998
ASV_3514,Bacteria,1.000
ASV_3515,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;KF-JG30-B3;uncultured bacterium KM4-1-D1,0.816
ASV_3516,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Oceanicaulis,1.000
ASV_3517,Bacteria,0.710
ASV_3518,Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;uncultured;uncultured bacterium,0.968
ASV_3519,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella clemsonensis,0.738
ASV_3520,Bacteria,0.831
ASV_3521,Bacteria,0.787
ASV_3522,Bacteria,0.810
ASV_3523,Bacteria,0.870
ASV_3524,Unassigned,0.305
ASV_3525,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Rhodocyclaceae;C39,1.000
ASV_3526,Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae,0.986
ASV_3527,Bacteria,0.823
ASV_3528,Bacteria,0.775
ASV_3529,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;Pelobacter massiliensis,0.874
ASV_3530,Unassigned,0.852
ASV_3531,Unassigned,0.982
ASV_3532,Bacteria;Proteobacteria;Alphaproteobacteria,0.981
ASV_3533,Bacteria,0.720
ASV_3534,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,0.971
ASV_3535,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group,1.000
ASV_3536,Bacteria;Bacteroidetes;Rhodothermia;Rhodothermales;Rhodothermaceae;uncultured;uncultured Sphingobacteriales bacterium,0.999
ASV_3537,Bacteria,1.000
ASV_3538,Eukaryota;SAR;Alveolata,0.893
ASV_3539,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnotalea;Lachnotalea glycerini,1.000
ASV_3540,Bacteria,1.000
ASV_3541,Unassigned,0.839
ASV_3542,Unassigned,0.541
ASV_3543,Unassigned,0.861
ASV_3544,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast;Jenufa minuta,0.999
ASV_3545,Unassigned,0.518
ASV_3546,Unassigned,0.347
ASV_3547,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales,0.975
ASV_3548,Bacteria,0.786
ASV_3549,Unassigned,0.608
ASV_3550,Bacteria,0.997
ASV_3551,Unassigned,0.849
ASV_3552,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Halobacteriovorax,1.000
ASV_3553,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum,0.998
ASV_3554,Bacteria,0.850
ASV_3555,Unassigned,0.419
ASV_3556,Bacteria;Proteobacteria;Alphaproteobacteria,0.957
ASV_3557,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,1.000
ASV_3558,Unassigned,0.787
ASV_3559,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pontibacillus,1.000
ASV_3560,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,0.820
ASV_3561,Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;MB11C04 marine group,1.000
ASV_3562,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;BIrii41,0.992
ASV_3563,Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus,1.000
ASV_3564,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium,0.999
ASV_3565,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus Aquiluna,0.980
ASV_3566,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria,0.989
ASV_3567,Bacteria,0.764
ASV_3568,Unassigned,0.871
ASV_3569,Unassigned,0.729
ASV_3570,Unassigned,0.985
ASV_3571,Bacteria,0.778
ASV_3572,Bacteria;Proteobacteria;Gammaproteobacteria,0.999
ASV_3573,Bacteria,0.808
ASV_3574,Unassigned,0.679
ASV_3575,Bacteria,0.799
ASV_3576,Bacteria,0.817
ASV_3577,Bacteria,0.979
ASV_3578,Unassigned,0.879
ASV_3579,Unassigned,0.605
ASV_3580,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia,0.857
ASV_3581,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast;Monodopsis sp. MarTras21,0.991
ASV_3582,Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae,0.971
ASV_3583,Bacteria,0.980
ASV_3584,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.869
ASV_3585,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Flammeovirgaceae;uncultured;uncultured Bacteroidetes bacterium,1.000
ASV_3586,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella,0.983
ASV_3587,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alloiococcus;uncultured bacterium,0.815
ASV_3588,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;SC-I-84;uncultured Rhodocyclaceae bacterium,0.899
ASV_3589,Eukaryota;Cryptophyceae;Cryptomonadales,0.994
ASV_3590,Bacteria,0.999
ASV_3591,Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Chroococcidiopsaceae;Aliterella CENA595,1.000
ASV_3592,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium,1.000
ASV_3593,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;Tetracoccus cechii,0.869
ASV_3594,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas,1.000
ASV_3595,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Rubinisphaeraceae;uncultured;hydrothermal vent metagenome,0.869
ASV_3596,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;Moraxella atlantae,0.898
ASV_3597,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulforhopalus,1.000
ASV_3598,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Agathobacter,1.000
ASV_3599,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1,1.000
ASV_3600,Bacteria;Proteobacteria;Gammaproteobacteria,0.762
ASV_3601,Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Panacagrimonas;uncultured bacterium,0.988
ASV_3602,Bacteria;Proteobacteria;Gammaproteobacteria,0.710
ASV_3603,Bacteria;Firmicutes,0.734
ASV_3604,Unassigned,0.324
ASV_3605,Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Lentimonas,1.000
ASV_3606,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus,1.000
ASV_3607,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Ruminococcus] torques group;metagenome,0.881
ASV_3608,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;uncultured bacterium,0.894
ASV_3609,Bacteria,0.806
ASV_3610,Unassigned,0.543
ASV_3611,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium,0.970
ASV_3612,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II,0.916
ASV_3613,Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;Oligoflexus;uncultured bacterium,1.000
ASV_3614,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae,1.000
ASV_3615,Unassigned,0.783
ASV_3616,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group,0.972
ASV_3617,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,0.977
ASV_3618,Bacteria,0.822
ASV_3619,Unassigned,0.845
ASV_3620,Unassigned,0.802
ASV_3621,Bacteria,0.788
ASV_3622,Unassigned,0.753
ASV_3623,Bacteria,0.857
ASV_3624,Bacteria,0.861
ASV_3625,Bacteria,0.769
ASV_3626,Unassigned,0.987
ASV_3627,Bacteria,0.801
ASV_3628,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;uncultured;uncultured sediment bacterium,0.817
ASV_3629,Bacteria,0.828
ASV_3630,Bacteria,0.767
ASV_3631,Unassigned,0.495
ASV_3632,Unassigned,0.463
ASV_3633,Unassigned,0.720
ASV_3634,Unassigned,0.845
ASV_3635,Unassigned,0.318
ASV_3636,Unassigned,0.678
ASV_3637,Bacteria,0.854
ASV_3638,Unassigned,0.899
ASV_3639,Bacteria,0.831
ASV_3640,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast;Pavlova lutheri,1.000
ASV_3641,Bacteria,0.759
ASV_3642,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae,0.762
ASV_3643,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast;Pavlova lutheri,1.000
ASV_3644,Bacteria,0.934
ASV_3645,Bacteria,0.775
ASV_3646,Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Xiphinematobacteraceae;Candidatus Xiphinematobacter,1.000
ASV_3647,Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas,1.000
ASV_3648,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter,0.999
ASV_3649,Bacteria;Firmicutes,0.998
ASV_3650,Bacteria;Dependentiae;Babeliae;Babeliales,0.810
ASV_3651,Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;uncultured;uncultured Piscirickettsiaceae bacterium,0.765
ASV_3652,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae;uncultured;museum specimen metagenome,0.781
ASV_3653,Unassigned,0.849
ASV_3654,Unassigned,0.862
ASV_3655,Bacteria,0.841
ASV_3656,Bacteria;Planctomycetes;OM190;uncultured Planctomycetales bacterium,0.996
ASV_3657,Bacteria,0.849
ASV_3658,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Massilia;Massilia consociata,0.962
ASV_3659,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium,1.000
ASV_3660,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast,0.875
ASV_3661,Bacteria;Chloroflexi,0.730
ASV_3662,Bacteria,0.991
ASV_3663,Bacteria;Proteobacteria;Deltaproteobacteria,0.998
ASV_3664,Bacteria,0.991
ASV_3665,Unassigned,0.822
ASV_3666,Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Lentimonas;uncultured bacterium,0.870
ASV_3667,Bacteria,0.999
ASV_3668,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae,0.911
ASV_3669,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium,0.874
ASV_3670,Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Caldilinea sp.,0.936
ASV_3671,Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;MB11C04 marine group,0.999
ASV_3672,Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured,0.960
ASV_3673,Bacteria,0.843
ASV_3674,Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Hydrocarboniphaga,0.998
ASV_3675,Bacteria;Tenericutes;Mollicutes,0.992
ASV_3676,Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae,1.000
ASV_3677,Bacteria,0.961
ASV_3678,Bacteria,0.875
ASV_3679,Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;uncultured bacterium,0.868
ASV_3680,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Rubinisphaeraceae;Planctomicrobium;uncultured bacterium,0.848
ASV_3681,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.997
ASV_3682,Bacteria,0.963
ASV_3683,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium,0.973
ASV_3684,Bacteria;Proteobacteria;Gammaproteobacteria,0.867
ASV_3685,Unassigned,0.828
ASV_3686,Bacteria;Dependentiae;Babeliae;Babeliales,0.831
ASV_3687,Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella,0.992
ASV_3688,Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Jeotgalibacillus,1.000
ASV_3689,Bacteria;Acidobacteria;Aminicenantia;Aminicenantales;uncultured Nitrospirae bacterium,1.000
ASV_3690,Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 23;uncultured Holophaga sp.,0.735
ASV_3691,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;[Desulfobacterium] catecholicum group;uncultured delta proteobacterium Sva0999,0.916
ASV_3692,Bacteria;Chloroflexi;SL56 marine group;uncultured bacterium,0.769
ASV_3693,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio,0.988
ASV_3694,Unassigned,0.421
ASV_3695,Unassigned,0.862
ASV_3696,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;uncultured bacterium,1.000
ASV_3697,Unassigned,0.450
ASV_3698,Unassigned,0.823
ASV_3699,Bacteria,0.843
ASV_3700,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albimonas;Albimonas pacifica,0.975
ASV_3701,Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma,0.994
ASV_3702,Bacteria,0.990
ASV_3703,Bacteria;Patescibacteria;uncultured;uncultured bacterium,0.964
ASV_3704,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;uncultured;uncultured Candidatus Captivus sp.,0.749
ASV_3705,Bacteria;Chloroflexi;Anaerolineae,1.000
ASV_3706,Bacteria;Dependentiae;Babeliae;Babeliales;Babeliaceae;uncultured bacterium,0.988
ASV_3707,Unassigned,0.316
ASV_3708,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium,0.817
ASV_3709,Bacteria;Firmicutes;Bacilli;Bacillales,0.945
ASV_3710,Unassigned,0.868
ASV_3711,Bacteria,0.777
ASV_3712,Unassigned,0.805
ASV_3713,Unassigned,0.874
ASV_3714,Bacteria,0.984
ASV_3715,Bacteria,0.807
ASV_3716,Bacteria,0.916
ASV_3717,Bacteria,0.779
ASV_3718,Bacteria,0.774
ASV_3719,Bacteria,0.823
ASV_3720,Unassigned,0.357
ASV_3721,Bacteria,0.894
ASV_3722,Bacteria,0.819
ASV_3723,Bacteria,0.734
ASV_3724,Bacteria,0.829
ASV_3725,Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae,0.752
ASV_3726,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42;uncultured bacterium,0.819
ASV_3727,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;uncultured,0.836
ASV_3728,Bacteria;Planctomycetes;OM190;uncultured Planctomyces sp.,1.000
ASV_3729,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria,0.999
ASV_3730,Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales,0.786
ASV_3731,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;uncultured;uncultured bacterium,0.714
ASV_3732,Bacteria;Actinobacteria;Actinobacteria;PeM15;uncultured bacterium,0.978
ASV_3733,Bacteria,0.998
ASV_3734,Bacteria;Proteobacteria,0.870
ASV_3735,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,1.000
ASV_3736,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium sulfonivorans,0.730
ASV_3737,Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;uncultured Acidobacteria bacterium,0.879
ASV_3738,Bacteria,0.862
ASV_3739,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella,0.996
ASV_3740,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;I-8,0.802
ASV_3741,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;uncultured;uncultured bacterium,0.755
ASV_3742,Unassigned,0.814
ASV_3743,Bacteria,0.724
ASV_3744,Bacteria,0.988
ASV_3745,Bacteria;Dependentiae;Babeliae;Babeliales;UBA12409;uncultured organism,1.000
ASV_3746,Bacteria;Proteobacteria;Deltaproteobacteria;PB19;uncultured marine bacterium,0.741
ASV_3747,Bacteria,0.769
ASV_3748,Bacteria,0.888
ASV_3749,Bacteria,0.989
ASV_3750,Bacteria;Bacteroidetes;Bacteroidia;SM1A07;uncultured Flexibacter sp.,0.753
ASV_3751,Bacteria;Chloroflexi;Anaerolineae,0.966
ASV_3752,Unassigned,0.980
ASV_3753,Unassigned,0.857
ASV_3754,Unassigned,0.826
ASV_3755,Bacteria;Proteobacteria;Gammaproteobacteria,0.784
ASV_3756,Bacteria,0.879
ASV_3757,Bacteria,0.767
ASV_3758,Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;Terrimicrobium;uncultured Verrucomicrobiales bacterium,0.958
ASV_3759,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia,1.000
ASV_3760,Bacteria,0.814
ASV_3761,Bacteria,0.854
ASV_3762,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;uncultured Paracoccus sp.,0.840
ASV_3763,Bacteria,0.873
ASV_3764,Unassigned,0.861
ASV_3765,Unassigned,0.745
ASV_3766,Bacteria;Omnitrophicaeota,0.989
ASV_3767,Bacteria,0.852
ASV_3768,Unassigned,0.840
ASV_3769,Unassigned,0.859
ASV_3770,Bacteria,0.850
ASV_3771,Unassigned,0.666
ASV_3772,Bacteria,0.861
ASV_3773,Unassigned,0.814
ASV_3774,Bacteria,0.860
ASV_3775,Bacteria,0.851
ASV_3776,Unassigned,0.755
ASV_3777,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;uncultured bacterium,0.880
ASV_3778,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_3779,Bacteria,0.836
ASV_3780,Bacteria;Proteobacteria;Deltaproteobacteria;PB19;uncultured marine bacterium,0.828
ASV_3781,Bacteria;Zixibacteria;uncultured Nitrospinaceae bacterium,0.774
ASV_3782,Bacteria,1.000
ASV_3783,Bacteria,0.858
ASV_3784,Bacteria;Proteobacteria;Gammaproteobacteria,0.997
ASV_3785,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02,0.996
ASV_3786,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae;Lewinella;Cladosiphon okamuranus,0.880
ASV_3787,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,0.982
ASV_3788,Bacteria,0.828
ASV_3789,Unassigned,0.977
ASV_3790,Bacteria,0.796
ASV_3791,Unassigned,0.312
ASV_3792,Unassigned,0.774
ASV_3793,Bacteria,0.729
ASV_3794,Bacteria,0.836
ASV_3795,Unassigned,0.829
ASV_3796,Bacteria,0.826
ASV_3797,Bacteria,0.777
ASV_3798,Unassigned,0.812
ASV_3799,Bacteria,0.817
ASV_3800,Unassigned,0.869
ASV_3801,Unassigned,0.594
ASV_3802,Bacteria,0.754
ASV_3803,Unassigned,0.796
ASV_3804,Unassigned,0.879
ASV_3805,Bacteria,0.861
ASV_3806,Bacteria,0.777
ASV_3807,Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured prokaryote,0.987
ASV_3808,Unassigned,0.805
ASV_3809,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;A0839;uncultured bacterium,0.998
ASV_3810,Bacteria;Proteobacteria;Gammaproteobacteria,0.767
ASV_3811,Unassigned,0.817
ASV_3812,Bacteria,0.800
ASV_3813,Unassigned,0.861
ASV_3814,Unassigned,0.838
ASV_3815,Bacteria,0.794
ASV_3816,Bacteria,0.786
ASV_3817,Bacteria,0.835
ASV_3818,Bacteria,0.745
ASV_3819,Unassigned,0.832
ASV_3820,Bacteria,0.843
ASV_3821,Unassigned,0.810
ASV_3822,Unassigned,0.668
ASV_3823,Bacteria,0.756
ASV_3824,Bacteria,0.834
ASV_3825,Unassigned,0.832
ASV_3826,Bacteria,0.832
ASV_3827,Bacteria,0.752
ASV_3828,Bacteria,0.768
ASV_3829,Bacteria,0.794
ASV_3830,Bacteria,0.831
ASV_3831,Unassigned,0.768
ASV_3832,Unassigned,0.318
ASV_3833,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Rheinheimera,1.000
ASV_3834,Bacteria,0.808
ASV_3835,Bacteria,0.813
ASV_3836,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium,1.000
ASV_3837,Bacteria,0.953
ASV_3838,Bacteria,0.821
ASV_3839,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae,0.998
ASV_3840,Bacteria,0.993
ASV_3841,Bacteria;Bacteroidetes;Bacteroidia,1.000
ASV_3842,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;Bacteriovorax sp. GSL371,0.849
ASV_3843,Bacteria;Planctomycetes;OM190;uncultured planctomycete,0.994
ASV_3844,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Henriciella,0.998
ASV_3845,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Rhodoblastus,0.786
ASV_3846,Bacteria,0.999
ASV_3847,Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;uncultured organism,0.778
ASV_3848,Bacteria;Bacteroidetes;Bacteroidia,0.715
ASV_3849,Bacteria;Proteobacteria,0.723
ASV_3850,Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);PAUC26f;uncultured microorganism,1.000
ASV_3851,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,0.981
ASV_3852,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.999
ASV_3853,Unassigned,0.816
ASV_3854,Bacteria;Planctomycetes;OM190;unidentified planctomycete,1.000
ASV_3855,Bacteria;Proteobacteria;Gammaproteobacteria,0.990
ASV_3856,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007,1.000
ASV_3857,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae;Portibacter;uncultured Bacteroidetes bacterium,0.995
ASV_3858,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;uncultured;uncultured organism,0.753
ASV_3859,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_3860,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanicola;Oceanicola granulosus HTCC2516,0.754
ASV_3861,Bacteria,0.997
ASV_3862,Bacteria,0.971
ASV_3863,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.897
ASV_3864,Bacteria;Proteobacteria;Gammaproteobacteria,0.789
ASV_3865,Bacteria;Chloroflexi;P2-11E;uncultured bacterium,0.773
ASV_3866,Bacteria,1.000
ASV_3867,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium,0.999
ASV_3868,Bacteria,1.000
ASV_3869,Bacteria,1.000
ASV_3870,Bacteria;Calditrichaeota;Calditrichia;Calditrichales;Calditrichaceae;Calorithrix;uncultured Deferribacteres bacterium,0.770
ASV_3871,Bacteria;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Sulfurovaceae;Sulfurovum,1.000
ASV_3872,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast,1.000
ASV_3873,Bacteria,0.866
ASV_3874,Bacteria;Proteobacteria,0.709
ASV_3875,Bacteria,0.994
ASV_3876,Bacteria;Proteobacteria,0.882
ASV_3877,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae,0.805
ASV_3878,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae;Portibacter;uncultured bacterium,0.994
ASV_3879,Bacteria,0.988
ASV_3880,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Croceibacter,1.000
ASV_3881,Bacteria;Proteobacteria;Deltaproteobacteria,0.770
